,ccode,cname,con_true,labour_true,libdem_true,other_true,con_est,labour_est,libdem_est,other_est,winner,predicted_winner,correct
219,E14000749,Hitchin and Harpenden,47.084300994873,16.9166469573975,35.3722534179688,0.626794159412384,24.8065998786751,18.181469280641,25.1668368995386,12.3713681522748,con,libdem,0
220,E14000750,Holborn and St Pancras,15.6341361999512,64.5247039794922,12.8799352645874,6.96122294664383,16.9309123724846,33.17060646555,17.0739677457084,12.5791554622377,labour,labour,1
221,E14000751,Hornchurch and Upminster,65.7631454467773,22.5793895721436,7.15529680252075,4.50216752290726,31.2016785959973,23.090513767327,12.1000495047492,10.7876257755058,con,con,1
222,E14000752,Hornsey and Wood Green,11.1758451461792,57.4846572875977,25.9945983886719,5.34489810466766,17.307336642253,33.3902731065087,22.8636073954787,9.65193583415404,labour,labour,1
223,E14000753,Horsham,56.7660751342773,14.9014892578125,23.3594760894775,4.97296124696732,30.2134601971775,12.424651999267,22.6783942372904,12.1381850920286,con,con,1
224,E14000754,Houghton and Sunderland South,32.8929176330566,40.7173919677734,5.82502317428589,20.5646684169769,24.5706487451781,28.4791245741644,9.02398206205723,15.3858927723746,labour,labour,1
225,E14000755,Hove,28.075403213501,58.3000831604004,6.61630392074585,7.00821083784103,27.3977110096823,27.7633338732895,10.7286338331534,13.7778860967696,labour,labour,1
226,E14000756,Huddersfield,37.1806488037109,48.9685287475586,5.65159225463867,8.19922661781311,24.8522672332772,23.772842379142,14.1360661508924,11.9639601724642,labour,con,0
227,E14000757,Huntingdon,54.7551040649414,21.9842090606689,15.9467086791992,7.31398057937622,34.7396883101197,17.6826625092608,11.4090196298109,12.5472419645792,con,con,1
228,E14000758,Hyndburn,48.4954948425293,41.5365753173828,2.89110040664673,7.07682859897614,29.4924312478435,25.7436343250176,8.14719309441871,13.1213019447964,con,con,1
229,E14000759,Ilford North,40.1185302734375,50.5307922363281,5.34780693054199,4.00287345051765,29.6353713370814,19.9883732134969,12.4496336063586,12.8605967427625,labour,con,0
230,E14000760,Ilford South,20.5396709442139,65.6076431274414,3.35658311843872,10.4961013793945,26.8411669213243,26.5319745456302,10.8492843877258,10.9033779354932,labour,con,0
231,E14000761,Ipswich,50.3277587890625,39.2767105102539,4.91942167282104,5.47610878944397,25.778321223474,26.1585857416415,9.98626596794456,13.0002573386567,con,labour,0
232,E14000762,Isle of Wight,56.1712493896484,24.2846794128418,,19.544075012207,34.6054186578222,16.271821496389,8.49761345608434,18.2241317380387,con,con,1
233,E14000763,Islington North,10.190502166748,64.3118667602539,15.6398105621338,9.85781982541084,12.9802551040654,42.7811005831191,14.5955864962532,13.6170096798753,labour,labour,1
234,E14000764,Islington South and Finsbury,16.8249111175537,56.2510414123535,20.0121307373047,6.91191220283508,16.1821996436421,48.0563290980432,12.71599075239,9.32359872043347,labour,labour,1
235,E14000765,Jarrow,27.5996646881104,45.0780639648438,5.79340171813965,21.5288686752319,25.3726495898206,23.9866131218803,9.85452140731342,17.0094053229286,labour,con,0
236,E14000766,Keighley,48.0950546264648,43.8783264160156,4.89163494110107,3.13498103618622,35.8704650086858,20.0736932682805,9.69054630975155,11.4748227458045,con,con,1
237,E14000767,Kenilworth and Southam,57.7048110961914,17.9477920532227,19.0086879730225,5.33870756626129,33.1406545300732,16.276886427867,16.1220618457834,13.5200400994962,con,con,1
238,E14000768,Kensington,38.316349029541,37.9735870361328,21.2787342071533,2.43133306503296,24.5746556281143,24.4863579546271,22.8836519665829,9.60274611665566,con,con,1
239,E14000769,Kettering,60.34521484375,26.3811492919922,6.82117509841919,6.45246243476868,34.8996609797336,16.2772269209431,5.45738533704317,18.3578493280258,con,con,1
240,E14000770,Kingston and Surbiton,33.8789749145508,10.7287254333496,51.1175765991211,4.27472642064095,24.3138759594536,11.5456096918784,26.9941567997063,14.103304579112,libdem,libdem,1
241,E14000771,Kingston upon Hull East,35.367733001709,39.1868553161621,5.26169776916504,20.1837122440338,31.218010363003,13.1725602067568,11.8945492130104,13.9027158777923,labour,con,0
242,E14000772,Kingston upon Hull North,27.5999183654785,49.7997245788574,6.09303283691406,16.50732421875,17.3378580574195,29.2545817903636,9.86680552228035,17.3857687511377,labour,labour,1
243,E14000773,Kingston upon Hull West and Hessle,33.5757102966309,42.6840171813965,5.60020399093628,18.1400690078735,20.830406336294,37.3082977597256,6.20695528464225,12.9952888051872,labour,labour,1
244,E14000774,Kingswood,56.194995880127,33.4428367614746,6.93717813491821,3.42499089241028,32.2804403252143,17.7662214359274,20.6958457555348,8.2206069296942,con,con,1
245,E14000775,Knowsley,8.06727600097656,80.7710494995117,2.03320097923279,9.12847197055817,22.5286815780186,38.5991485170293,7.54938232275426,11.4061219455297,labour,labour,1
246,E14000776,Lancaster and Fleetwood,41.5842895507812,46.8475646972656,4.46272563934326,7.10542011260986,23.0440444901231,36.8964605433005,6.59808415058907,12.8946626342464,labour,labour,1
247,E14000777,Leeds Central,22.6097717285156,61.7096824645996,4.75407838821411,10.9264670014381,19.5890574441815,29.8307744401616,12.2303229707836,10.7690324756679,labour,labour,1
248,E14000778,Leeds East,35.6780700683594,49.841236114502,4.59899616241455,9.88169622421265,18.98932677944,43.950518821858,6.46988598462465,11.7366125645644,labour,labour,1
249,E14000779,Leeds North East,23.6336631774902,57.4732666015625,11.2178220748901,7.67524749040604,25.8392097029709,24.1576583672216,15.5974278707215,12.6181457045604,labour,con,0
250,E14000780,Leeds North West,26.8287239074707,48.6394920349121,19.0674266815186,5.46435880661011,21.766226108619,31.0663772332311,15.3460092697807,10.7581925296528,labour,labour,1
251,E14000781,Leeds West,28.8523139953613,55.0780792236328,4.43633460998535,11.6332763433456,21.5160234351668,28.5244919364902,11.1604387033108,14.2550084055482,labour,labour,1
252,E14000782,Leicester East,38.5888595581055,50.7678909301758,5.66560792922974,4.97764086723328,25.2619790323586,20.6762106757476,6.64567726753119,17.6708396630934,labour,con,0
253,E14000783,Leicester South,21.7979145050049,67.0149765014648,5.49185371398926,5.69525575637817,19.7838410488091,33.0582394498574,10.6630384749281,11.5460789810049,labour,labour,1
254,E14000784,Leicester West,37.6103515625,49.7224998474121,5.19913721084595,7.46800875663757,20.1666200648136,36.0399034781151,8.31617192434034,12.0255352038728,labour,labour,1
255,E14000785,Leigh,45.267032623291,41.0843124389648,4.79363107681274,8.85502004623413,27.1621458534576,26.3210693974039,11.6558998667465,12.0689668798223,con,con,1
256,E14000786,Lewes,47.8897361755371,5.84492540359497,43.4103317260742,2.85500709712505,30.4321034093121,8.34238998713694,27.6423665130049,12.3238218468394,con,con,1
257,E14000787,Lewisham East,21.5396633148193,59.4912414550781,11.2440032958984,7.72509229183197,20.4735374450279,29.1384615005207,16.8738672833791,11.8582564057687,labour,labour,1
258,E14000788,Lewisham West and Penge,19.802303314209,61.1516304016113,12.0153551101685,7.03071019053459,19.8207043630957,33.0516344552815,17.0066106531515,11.3817216527441,labour,labour,1
259,E14000789,"Lewisham, Deptford",11.3838310241699,70.8279113769531,10.4284067153931,7.35984709858894,18.238504177314,34.1873884805668,17.6970748394026,10.382439547708,labour,labour,1
260,E14000790,Leyton and Wanstead,18.0214157104492,64.7316360473633,10.4743299484253,6.77262234687805,21.3588719336246,22.2413121766534,19.1894953959925,12.9294431769582,labour,labour,1
261,E14000791,Lichfield,64.5342864990234,20.7545433044434,10.4309816360474,4.28018438816071,39.8360369000572,11.2522887640103,12.2275301653233,11.7903886090843,con,con,1
262,E14000792,Lincoln,47.9310264587402,40.9903411865234,4.78381967544556,6.29481136798859,30.9122665999139,23.6195078136495,9.75336201669134,10.5509855177239,con,con,1
263,E14000793,"Liverpool, Riverside",7.81791639328003,77.9897308349609,5.10712432861328,9.08522582054138,13.6310270698419,51.5043752626156,7.31501637384286,10.9338071909179,labour,labour,1
264,E14000794,"Liverpool, Walton",9.85141944885254,84.6810150146484,1.8535772562027,3.61398530006409,17.9982138066478,46.0124806019618,7.06756013849709,11.0541120341669,labour,labour,1
265,E14000795,"Liverpool, Wavertree",9.74018478393555,72.1811141967773,9.34827136993408,8.73043322563171,22.3194281353386,33.3418412049377,13.069906603796,10.5145781504442,labour,labour,1
266,E14000796,"Liverpool, West Derby",9.39553070068359,77.5580291748047,2.94619107246399,10.1002521514893,23.0974669719159,38.1881153851871,7.107187195476,12.1010517668631,labour,labour,1
267,E14000797,Loughborough,51.1687507629395,38.0461616516113,7.60191059112549,3.18317422270775,31.5418167532407,28.4545512681361,9.41372285044297,9.59652039343585,con,con,1
268,E14000798,Louth and Horncastle,72.6534423828125,17.4902534484863,7.86134672164917,1.99495530128479,39.3149706550677,13.246832643716,8.55138350628933,14.4970061174521,con,con,1
269,E14000799,Ludlow,64.0816345214844,15.1139869689941,16.9975109100342,3.80686902999878,37.1025533159515,11.5371434033619,16.1493157227231,13.1459810117096,con,con,1
270,E14000800,Luton North,33.4569969177246,55.1691780090332,4.8439736366272,6.52985501289368,25.6054423684092,24.4600131741995,10.2295544618758,14.3082361418957,labour,con,0
271,E14000801,Luton South,30.978982925415,51.7948875427246,,17.2261316776276,28.2686789373493,17.675814503417,11.0710422192834,13.3152216646585,labour,con,0
272,E14000802,Macclesfield,52.5219497680664,32.6377944946289,10.5519142150879,4.28833961486816,27.5774549145211,20.159374728529,15.903766056769,15.3976220504148,con,con,1
273,E14000803,Maidenhead,57.7426910400391,13.9524173736572,24.3822135925293,3.92267918586731,32.2532922446885,17.893483628553,20.0456710153947,9.84683665325887,con,con,1
274,E14000804,Maidstone and The Weald,60.4102210998535,18.2817344665527,16.4125385284424,4.89551091194153,35.2418711636035,10.1032629548574,16.2246393366621,12.7869603321483,con,con,1
275,E14000805,Makerfield,34.374927520752,45.0846176147461,4.76287317276001,15.7775816917419,24.609346250761,22.8546507124406,11.028507316338,17.711851676056,labour,con,0
276,E14000806,Maldon,72.0203170776367,12.424614906311,11.8830347061157,3.67203617095947,37.7611855054723,22.3350932510335,8.28479833440997,10.9592013219128,con,con,1
277,E14000807,Manchester Central,14.7908735275269,70.4220733642578,6.54057264328003,8.24647608399391,14.9518394803749,37.0981743177107,15.1971484300707,10.2060083826946,labour,labour,1
278,E14000808,"Manchester, Gorton",9.52744388580322,77.636100769043,5.49556636810303,7.34089136123657,17.0134918922224,31.5153406331878,9.45145419189984,15.9188673716548,labour,labour,1
279,E14000809,"Manchester, Withington",10.9821681976318,67.7460098266602,15.0901031494141,6.18171525001526,14.4981898695873,39.0105092936856,15.7929695390364,12.2933894265667,labour,labour,1
280,E14000810,Mansfield,63.8970603942871,30.8038883209229,3.29998183250427,1.99906647205353,39.1102499111017,14.9668052240783,9.449477159547,10.8692659531624,con,con,1
281,E14000811,Meon Valley,64.3290939331055,10.2938222885132,21.3682556152344,4.00882720947266,35.9869184467481,11.7809970381996,14.8648636709802,13.9361699531328,con,con,1
282,E14000812,Meriden,63.4367866516113,21.273609161377,10.3653926849365,4.92420768737793,34.4806406141346,16.6646109624101,10.3469272729543,12.81368396981,con,con,1
283,E14000813,Mid Bedfordshire,59.7864570617676,21.675910949707,12.6257400512695,5.91189336776733,39.3153809717948,16.0245436245854,12.2566519432494,9.99358258923525,con,con,1
284,E14000814,Mid Derbyshire,58.8114929199219,27.6400032043457,9.63611316680908,3.91239142417908,29.6165007043288,21.6701616044218,11.3950702739425,15.925055255109,con,con,1
285,E14000815,Mid Dorset and North Poole,60.3883094787598,6.95278930664062,29.940731048584,2.71816897392273,33.824876506112,11.8162534059423,21.7201504593822,10.4036721319094,con,con,1
286,E14000816,Mid Norfolk,62.3838653564453,22.1710033416748,13.7738943099976,1.67123484611511,35.0097979711693,10.519628197035,16.0298693144659,13.5824976549969,con,con,1
287,E14000817,Mid Sussex,53.3045463562012,17.873872756958,24.3108882904053,4.51069128513336,32.6804581772535,12.0344331209821,23.0056021092792,10.7244127866425,con,con,1
288,E14000818,Mid Worcestershire,66.6856689453125,16.7631797790527,11.5353775024414,5.01576900482178,35.8708920020055,14.4723716959673,16.7159966510135,9.95860319539776,con,con,1
289,E14000819,Middlesbrough,25.8439159393311,50.4648513793945,2.3931725025177,21.2980617284775,21.8915486944967,23.8357105795146,8.79388050552613,18.6714465631551,labour,labour,1
290,E14000820,Middlesbrough South and East Cleveland,58.8389053344727,34.5253753662109,4.08432149887085,2.55139374732971,33.9139679145396,26.506199078575,8.42187191557003,11.0452525815188,con,con,1
291,E14000821,Milton Keynes North,49.4667663574219,39.465648651123,7.98010969161987,3.08747577667236,31.2717142728362,25.2670209488075,10.5130984181503,10.2067337964542,con,con,1
292,E14000822,Milton Keynes South,50.01171875,39.1629028320312,7.32419872283936,3.50117945671082,29.5208373638696,19.6676735108889,17.2169492285472,9.0045586970743,con,con,1
293,E14000823,Mitcham and Morden,25.1022071838379,61.1355247497559,8.12618923187256,5.63608127832413,29.6218265501694,20.5780249622241,16.034864073196,9.58435846257294,labour,con,0
294,E14000824,Mole Valley,55.4298706054688,5.19173526763916,34.3460006713867,5.0323937535286,34.2081323038501,10.3579599719194,24.9301142162654,10.5846839960139,con,con,1
295,E14000825,Morecambe and Lunesdale,52.8029136657715,38.7795181274414,5.13793849945068,3.27962911128998,34.4538779711951,24.6188554928626,9.11182243560954,11.0322457702275,con,con,1
296,E14000826,Morley and Outwood,56.660888671875,34.9643745422363,4.40015411376953,3.97458112239838,30.687022646478,29.2053602723011,10.4074706611905,9.69450481145364,con,con,1
297,E14000827,New Forest East,64.523681640625,14.8032922744751,14.5512533187866,6.1217657327652,40.0430900409214,9.83836670358966,12.6836155945737,13.8290073862691,con,con,1
298,E14000828,New Forest West,63.8353271484375,13.1097688674927,15.3262033462524,7.72870016098022,37.2403947825765,9.44955247929214,18.7058005658486,12.7850571574181,con,con,1
299,E14000829,Newark,63.2920608520508,23.4542198181152,9.69285297393799,3.56086349487305,33.3242042586522,17.3209157838316,12.3044092198206,14.186654749489,con,con,1
300,E14000830,Newbury,57.3869094848633,7.34024477005005,30.6410217285156,4.63182127475739,31.4585712309388,9.42538189025192,18.7798814252555,15.6801483904451,con,con,1
301,E14000831,Newcastle upon Tyne Central,24.7905216217041,57.554573059082,7.22901248931885,10.4258954524994,18.1479137209774,35.0716813276989,9.26536284309003,13.917345531209,labour,labour,1
302,E14000832,Newcastle upon Tyne East,24.4113922119141,60.0691795349121,10.45774269104,5.06168556213379,17.2281599970671,33.5885050529643,15.6344691757346,11.5434744559607,labour,labour,1
303,E14000833,Newcastle upon Tyne North,33.1687889099121,45.4350090026855,9.27041053771973,12.1257901191711,25.1007674134491,23.8534434158719,18.8658151465264,11.0610333555661,labour,con,0
304,E14000834,Newcastle-under-Lyme,52.493350982666,35.8501510620117,5.27727508544922,6.37922215461731,30.5281348099792,29.3268526572304,8.72027201466001,10.6996540734303,con,con,1
305,E14000835,Newton Abbot,55.5407600402832,17.7505893707275,22.2410373687744,4.46761548519135,35.5237942571897,8.5740404601928,19.8618173349466,12.7594863511063,con,con,1
306,E14000836,"Normanton, Pontefract and Castleford",35.2701034545898,37.9141731262207,6.52106332778931,20.2946603298187,27.7158175022688,18.763062809406,8.94515154815907,18.3145720269186,labour,con,0
307,E14000837,North Cornwall,59.3502044677734,8.7387285232544,30.8042106628418,1.10685396194458,31.3284726217656,14.1353054458948,17.1680001567377,14.6160390439183,con,con,1
308,E14000838,North Devon,56.6362609863281,9.17039966583252,29.9850673675537,4.20827293395996,38.2345719853113,12.6993106422891,16.6126881282496,9.69951940201543,con,con,1
309,E14000839,North Dorset,63.6373329162598,12.0074148178101,20.3254489898682,4.02980041503906,29.5100177422367,17.5127959534828,19.1921746837795,12.7076283203607,con,con,1
310,E14000840,North Durham,32.9351806640625,44.1734771728516,6.82308292388916,16.0682542324066,21.6865668959724,27.4187722629062,12.1412661310801,16.4913850592176,labour,labour,1
311,E14000841,North East Bedfordshire,59.1267051696777,21.77858543396,12.3027467727661,6.79196524620056,37.6624292383658,18.0964739083972,13.6863756525915,9.62104265746045,con,con,1
312,E14000842,North East Cambridgeshire,72.5455017089844,15.9164714813232,8.11494636535645,3.42307996749878,38.8647705903496,12.1439246886658,12.466067098515,10.1274892472645,con,con,1
313,E14000843,North East Derbyshire,58.7134552001953,32.5517578125,6.13812303543091,2.5966637134552,25.5775880714912,29.8438801479748,11.1722999597687,13.05912045226,con,labour,0
314,E14000844,North East Hampshire,59.5242080688477,9.71823883056641,25.4243278503418,5.33322095870972,33.7174782972436,10.2706994964173,21.1378117512316,11.859911738755,con,con,1
315,E14000845,North East Hertfordshire,56.5600891113281,23.6846389770508,15.4770736694336,4.27820062637329,37.438407260771,14.3311225987496,14.8233574723212,10.7306648668509,con,con,1
316,E14000846,North East Somerset,50.3658485412598,24.2079277038574,22.0608081817627,3.365418612957,30.5025847477641,15.9802792164295,21.4700184330497,10.4403916854466,con,con,1
317,E14000847,North Herefordshire,63.0141258239746,13.3325500488281,14.308388710022,9.34493350982666,41.2253885273268,13.7869428135799,11.8394744767971,12.0993039859546,con,con,1
318,E14000848,North Norfolk,58.6191291809082,7.66385269165039,30.2953395843506,3.42167901992798,37.5526273679983,12.7282649334831,12.055574660806,15.2327563566656,con,con,1
319,E14000849,North Shropshire,62.7183151245117,22.109956741333,9.98531246185303,5.1864173412323,31.7123549874776,15.7792354269311,16.4527407272959,12.9453086749471,con,con,1
320,E14000850,North Somerset,52.8579483032227,24.5991458892822,17.8083953857422,4.73450994491577,29.7473211875334,18.1894430760248,20.9226338257808,12.1120739747396,con,con,1
321,E14000851,North Swindon,59.1200218200684,29.7795505523682,7.99782276153564,3.10260343551636,37.0329979831661,14.8442462977224,13.2843770307779,9.92804915251056,con,con,1
322,E14000852,North Thanet,62.4060745239258,26.7279682159424,7.13811302185059,3.7278425693512,33.2273147551883,17.8240321935453,13.9517167226353,10.8635453825793,con,con,1
323,E14000853,North Tyneside,30.7164516448975,49.67578125,6.42685747146606,13.1809070110321,31.152994205962,28.1105702467709,9.97724307739967,9.79926057691922,labour,con,0
324,E14000854,North Warwickshire,65.8818664550781,26.7739677429199,4.50625085830688,2.83791446685791,37.7558239750754,16.3295834659757,6.6586245899592,14.4049328771725,con,con,1
325,E14000855,North West Cambridgeshire,62.4595184326172,22.1963958740234,10.6627616882324,4.68132591247559,37.4645133229058,12.2705389501845,13.0289626363963,11.969210112259,con,con,1
326,E14000856,North West Durham,41.9402885437012,39.5401039123535,5.93961763381958,12.5799887180328,25.0208975796116,30.2945111472488,8.3564161473372,16.3937348268006,con,labour,0
327,E14000857,North West Hampshire,62.1049575805664,15.8304767608643,17.4530696868896,4.61149406433105,40.2845872327645,10.8010314184011,14.9393692542136,10.8262972199273,con,con,1
328,E14000858,North West Leicestershire,62.8212051391602,24.9177837371826,6.71485137939453,5.54616224765778,30.9920547703598,20.2066285346995,12.6300787178982,12.672625267466,con,con,1
329,E14000859,North West Norfolk,65.7203521728516,22.9711170196533,7.77863645553589,3.52989149093628,31.2285263378873,25.1507141897099,8.16788759443578,13.5921246880287,con,con,1
330,E14000860,North Wiltshire,59.1201324462891,10.4076118469238,26.9312229156494,3.54103517532349,32.7002440189475,9.34647502403819,16.7494886217639,16.5217073825606,con,con,1
331,E14000861,Northampton North,53.1905250549316,39.2625007629395,5.13670015335083,2.41027855873108,31.4737554713894,20.9180629025106,11.6139796952555,10.6472531963055,con,con,1
332,E14000862,Northampton South,51.2158699035645,39.7134819030762,6.0781192779541,2.99253082275391,31.7424321389553,21.9104145894298,7.04758011007824,13.0882402362552,con,con,1
333,E14000863,Norwich North,50.5498542785645,40.3132781982422,5.75348377227783,3.38338565826416,27.4255630217133,27.0504406510456,8.94857988995358,13.5618397218816,con,con,1
334,E14000864,Norwich South,29.0403099060059,53.734058380127,9.24273777008057,7.98289227485657,21.4966106715132,32.5029075620202,11.7932831755257,11.8411842852461,labour,labour,1
335,E14000865,Nottingham East,20.8529148101807,64.3310699462891,4.88451147079468,9.93150687217712,18.559922899794,37.0883923593408,8.40414501697723,12.7665136063876,labour,labour,1
336,E14000866,Nottingham North,36.3731575012207,49.0855026245117,4.47904872894287,10.062287569046,27.5413334835853,24.1797606284135,7.45134901662003,13.5856853121446,labour,con,0
337,E14000867,Nottingham South,29.1228656768799,55.2333068847656,8.17509460449219,7.4687328338623,21.9741932925539,28.2758211310617,9.03510621935516,13.4624379315638,labour,labour,1
338,E14000868,Nuneaton,60.6107521057129,31.5246734619141,4.12038040161133,3.74419140815735,35.3741027363407,17.1457914095342,8.68766178387756,13.7845169435232,con,con,1
339,E14000869,Old Bexley and Sidcup,64.5487060546875,23.4781665802002,8.28258800506592,3.69054070115089,27.2032315456943,27.5776020685655,12.7908527706166,11.848399747559,con,labour,0
340,E14000870,Oldham East and Saddleworth,40.2673072814941,43.5144271850586,5.24867868423462,10.9695866107941,27.2302588637061,24.6423837029708,8.20090185397972,15.1761366142629,labour,con,0
341,E14000871,Oldham West and Royton,30.2741146087646,55.3157501220703,3.33978486061096,11.0703520178795,25.6424444207534,27.6626919298066,8.40958820933864,11.5098990753056,labour,labour,1
342,E14000872,Orpington,63.3853988647461,17.4544849395752,15.5005025863647,3.65961313247681,30.3381565988211,14.4878945622507,15.668818316866,15.7506935405,con,con,1
343,E14000873,Oxford East,20.8736000061035,57.0007514953613,13.946798324585,8.17885291576385,16.2493134827492,31.5123676217115,15.0267175767735,13.9568718915235,labour,labour,1
344,E14000874,Oxford West and Abingdon,38.0745964050293,7.23854207992554,53.2775764465332,1.40928864479065,32.185442070028,10.5406851222596,30.5631963210105,8.1327944928853,libdem,con,0
345,E14000875,Pendle,54.1520462036133,40.2384147644043,3.48178148269653,2.12775540351868,28.317238795421,18.0805130348582,8.02518022196717,17.7626746205306,con,con,1
346,E14000876,Penistone and Stocksbridge,47.8352203369141,33.2754440307617,10.2059774398804,8.68336009979248,33.3940076654428,21.8144360806615,12.7545402793639,11.1943571950392,con,con,1
347,E14000877,Penrith and The Border,60.3776321411133,21.6543979644775,11.2161254882812,6.75183987617493,36.8968172630247,17.118785989582,10.7347412175981,12.4945941611178,con,con,1
348,E14000878,Peterborough,46.7228698730469,41.3254928588867,4.88274335861206,7.06888961791992,30.110606918074,26.8896249800578,7.55056415117849,10.5028492076517,con,con,1
349,E14000879,"Plymouth, Moor View",60.6501045227051,31.4970932006836,5.20129299163818,2.65150666236877,32.9716189156127,22.8821656000734,10.7974388210128,10.1494965544321,con,con,1
350,E14000880,"Plymouth, Sutton and Devonport",38.9348564147949,47.8806228637695,4.7859935760498,8.39852595329285,26.3330586238502,30.7384662066822,9.72447075515933,10.7894291806403,labour,labour,1
351,E14000881,Poole,58.6688117980957,20.7785778045654,15.4982061386108,5.05440926551819,34.2079967964231,10.4605278194301,14.2301626970126,16.1634574356106,con,con,1
352,E14000882,Poplar and Limehouse,15.921404838562,63.0915870666504,14.4134731292725,6.57353603839874,15.9051748527774,29.6531403361818,19.8686329517564,11.5790411736875,labour,labour,1
353,E14000883,Portsmouth North,61.3635368347168,26.9919395446777,7.44717931747437,4.19734251499176,30.253189042068,20.722727782264,10.3690776983305,13.0127608098013,con,con,1
354,E14000884,Portsmouth South,37.3326301574707,48.6410102844238,11.4243545532227,2.60200303792953,25.2959087645758,26.6475873174872,14.6046130539055,9.60423086608297,labour,labour,1
355,E14000885,Preston,25.8182888031006,61.7638359069824,5.14057445526123,7.27730107307434,18.0324950599212,31.9617127448742,9.78605530225718,15.0277174240942,labour,labour,1
356,E14000886,Pudsey,48.7927703857422,42.3056373596191,5.69584083557129,3.20575475692749,27.1410270935366,29.6224151907265,13.6301397843162,10.4554823764424,con,labour,0
357,E14000887,Putney,35.6787605285645,45.1384048461914,16.937801361084,2.2450315952301,19.6700719571804,32.687358370259,24.6138920051044,8.2883923644979,labour,labour,1
358,E14000888,Rayleigh and Wickford,72.6107025146484,16.1454257965088,7.59731149673462,3.64656376838684,39.8109129383626,11.4566853811003,9.63381506020648,14.2797370317688,con,con,1
359,E14000889,Reading East,37.8733139038086,48.467399597168,9.00425624847412,4.65503072738647,24.2392196151663,25.9713059488534,16.2546027938438,11.767679359547,labour,labour,1
360,E14000890,Reading West,48.406494140625,40.2365455627441,8.85061073303223,2.50635027885437,25.9299238535506,24.3550993021776,15.6906096965947,11.0066982564343,con,con,1
361,E14000891,Redcar,46.0579795837402,37.4222602844238,4.94099235534668,11.5787667036057,26.9570815943498,24.2063745884779,9.12136406480707,16.2046028103889,con,con,1
362,E14000892,Redditch,63.3285713195801,26.9385242462158,6.59223413467407,3.14067220687866,34.6556627035403,22.5711025284529,8.89064722807107,11.4054260321688,con,con,1
363,E14000893,Reigate,53.9261817932129,19.480396270752,19.4145526885986,7.17886972427368,32.6530039306587,13.4524297062294,14.62165696959,14.4431709873602,con,con,1
364,E14000894,Ribble Valley,60.3176345825195,26.9644012451172,8.63902759552002,4.0789378285408,33.8091621865159,19.7585802636575,13.954940086177,12.0251857902973,con,con,1
365,E14000895,Richmond (Yorks),63.589412689209,16.434154510498,12.1120223999023,7.86440920829773,37.7327438662509,17.0771560762733,8.63400088558816,15.4151594235358,con,con,1
366,E14000896,Richmond Park,41.1775550842285,5.23614120483398,53.1129493713379,0.473358243703842,30.644182102226,13.6501186033034,28.2421243262263,9.55394403951438,libdem,con,0
367,E14000897,Rochdale,31.2074508666992,51.5838737487793,6.98042011260986,10.2282545566559,26.6240174141585,19.5993342510979,13.0702752369896,13.1110938445184,labour,con,0
368,E14000898,Rochester and Strood,59.991138458252,27.1135845184326,7.15826368331909,5.7370103597641,31.4458343756289,21.3391552387518,12.4896609034529,10.6317830611653,con,con,1
369,E14000899,Rochford and Southend East,58.6591835021973,32.0292167663574,6.11669826507568,3.19490194320679,33.0991025099143,23.1001372267041,7.02606731325619,13.0142746517512,con,con,1
370,E14000900,Romford,64.5635299682617,26.6795101165771,5.73352241516113,3.02343797683716,39.9642741025597,12.0259816106245,12.0740229479239,10.1316887981767,con,con,1
371,E14000901,Romsey and Southampton North,54.2167739868164,11.4769411087036,33.060905456543,1.2453784942627,29.4458945058858,13.0026563379957,21.7602598035004,12.0948472853917,con,con,1
372,E14000902,Rossendale and Darwen,56.4704437255859,36.9669418334961,4.11904430389404,2.4435703754425,37.1836935085029,21.2878375746798,8.08679480812517,11.8380674783852,con,con,1
373,E14000903,Rother Valley,45.1147880554199,32.1409492492676,5.24251508712769,17.5017445087433,27.5753363411327,22.0417534330316,7.01029614255404,19.9429795279341,con,con,1
374,E14000904,Rotherham,32.5797309875488,41.3340454101562,5.86238813400269,20.2238376140594,25.3347620457381,22.0212994838965,10.5273155255309,14.8765079986744,labour,con,0
375,E14000905,Rugby,57.5727157592773,31.1095352172852,8.27921390533447,3.03853273391724,31.3980742553348,21.7035029067124,10.4168800062631,13.639589951687,con,con,1
376,E14000906,"Ruislip, Northwood and Pinner",55.5553436279297,24.5671405792236,15.0952663421631,4.7822470664978,37.5188780950288,12.416960947078,20.0381609307857,9.69816056535324,con,con,1
377,E14000907,Runnymede and Weybridge,54.9118919372559,20.6271476745605,17.3319072723389,7.1290510892868,29.5014369625916,17.1969407460939,17.2457560461161,12.6690720991707,con,con,1
378,E14000908,Rushcliffe,47.5415267944336,34.9095115661621,15.8664569854736,1.68250554800034,28.008208561218,23.0266148475546,21.2015018093942,9.78698212746984,con,con,1
379,E14000909,Rutland and Melton,62.6084747314453,16.4345741271973,13.66832447052,7.28862953186035,36.9532819051698,15.0960044148674,16.1172704266147,10.7725532942982,con,con,1
380,E14000910,Saffron Walden,62.9521598815918,13.1645698547363,19.2118682861328,4.67140102386475,39.7973329605403,9.06310819580601,14.6651679179614,13.3256984402259,con,con,1
381,E14000911,Salford and Eccles,24.5457420349121,56.7921447753906,6.12063503265381,12.5414752960205,20.3908928722511,34.9741197582434,10.2132761087925,12.6187414606775,labour,labour,1
